Salary,Year,Player,Position
11295250,2014,Nicolas Batum, SG
11100000,2014,Joakim Noah, C
11046000,2014,Richard Jefferson, F
10986550,2014,DeAndre Jordan, C
10786517,2014,Ty Lawson, G
10750000,2014,JaVale McGee, C
10361446,2014,Tim Duncan, C
10146925,2014,Danilo Gallinari, PF
10105855,2014,Gerald Wallace, SF
10000000,2014,Tiago Splitter, C
9887642,2014,Stephen Curry, PG
9713484,2014,Jrue Holiday, SG
9500000,2014,DeMar DeRozan, SF
9500000,2014,Paul Millsap, PF
9316796,2014,Shawn Marion, SG
9300500,2014,Steve Nash, PG
9036364,2014,Anderson Varejao, C
8850000,2014,Thaddeus Young, PF
8727437,2014,Kendrick Perkins, C
8700000,2014,Jeff Green, PF
8600001,2014,Mike Conley, PG
8580000,2014,Charlie Villanueva, PF
8500000,2014,Rodney Stuckey, PG
8374646,2014,Jeremy Lin, G
8374646,2014,Omer Asik, C
8308500,2014,Ryan Anderson, PF
8050000,2014,Marcus Thornton, SG
8000000,2014,O.J. Mayo, SG
8000000,2014,George Hill, PG
8000000,2014,Monta Ellis, SG
8000000,2014,Jeff Teague, PG
7900000,2014,Ersan Ilyasova, PF
7727280,2014,Trevor Ariza, SF
7727280,2014,Marcin Gortat, C
7655503,2014,Brandon Jennings, G
7583000,2014,John Salmons, SF
7550000,2014,Taj Gibson, C
7500000,2014,Manu Ginobili, G
7500000,2014,Arron Afflalo, G
7500000,2014,Marvin Williams, F
7500000,2014,Goran Dragic, PG
7459925,2014,John Wall, PG
7235955,2014,Tayshaun Prince, SF
6875480,2014,Wesley Matthews, SG
6791570,2014,Jose Calderon, G
6760563,2014,Kyle Korver, SG
6679867,2014,Evan Turner, SG
6500000,2014,Kevin Martin, SG
6500000,2014,Carl Landry, PF
6500000,2014,Amir Johnson, F
6500000,2014,Spencer Hawes, PF
6500000,2014,JJ Redick, SG
6450000,2014,Brandon Bass, PF
6400000,2014,Channing Frye, F
6344164,2014,Wilson Chandler, SF
6300000,2014,Jarrett Jack, G
6250000,2014,Landry Fields, SG
6210000,2014,Kyle Lowry, PG
6204250,2014,Jason Richardson, SG
6008196,2014,Derrick Favors, C
6000000,2014,Gerald Henderson, SG
5904261,2014,Robin Lopez, C
5722500,2014,Chuck Hayes, PF
5643750,2014,Jason Thompson, PF
5625313,2014,Jason Terry, G
5607240,2014,Kyrie Irving, PG
5565000,2014,JR Smith, SG
5375760,2014,Anthony Davis, PF
5324280,2014,Anthony Bennett, F
5225000,2014,Jamal Crawford, SG
5225000,2014,Lou Williams, SG
5225000,2014,Courtney Lee, SG
5200000,2014,Zaza Pachulia, C
5150000,2014,JJ Hickson, C
5150000,2014,Martell Webster, SF
5058198,2014,Keith Bogans, SG
5016960,2014,Derrick Williams, PF
5000000,2014,Ramon Sessions, G
5000000,2014,Andre Miller, PG
5000000,2014,Corey Brewer, SG
5000000,2014,Chase Budinger, SF
5000000,2014,Brandan Wright, F
4916974,2014,DeMarcus Cousins, C
4809840,2014,Michael Kidd-Gilchrist, SF
4763760,2014,Victor Oladipo, SG
4702500,2014,Boris Diaw, C
4687000,2014,J.J. Barea, PG
4588384,2014,Luc Mbah a Moute, PF
4508504,2014,Luis Scola, F
4505280,2014,Enes Kanter, C
4500000,2014,Jonas Jerebko, F
4494383,2014,Tony Allen, SG
4469548,2014,Ekpe Udoh, F
4420000,2014,Luke Ridnour, PG
4400000,2014,Timofey Mozgov, C
4340000,2014,Udonis Haslem, PF
4319280,2014,Bradley Beal, SG
4278000,2014,Otto Porter Jr., SF
4250000,2014,Jared Dudley, SF
4086454,2014,Greg Monroe, C
4062000,2014,Tristan Thompson, C
4059000,2014,Kirk Hinrich, SG
4000000,2014,Mario Chalmers, G
4000000,2014,Ian Mahinmi, C
4000000,2014,Brandon Rush, F
4000000,2014,Elton Brand, PF
4000000,2014,Steve Blake, PG
3945000,2014,Matt Bonner, C
3900000,2014,Thabo Sefolosha, SF
3894240,2014,Dion Waiters, SG
3857040,2014,Cody Zeller, C
3800000,2014,Joel Anthony, C
3762500,2014,Danny Green, SG
3750000,2014,Steve Novak, SF
3749602,2014,Al-Farouq Aminu, PF
3700748,2014,Samuel Dalembert, C
3678358,2014,Ricky Rubio, PG
3637073,2014,Raymond Felton, G
3526440,2014,Jonas Valanciunas, C
3526440,2014,Thomas Robinson, F
3500000,2014,Marreese Speights, F
3500000,2014,Jordan Hill, C
3500000,2014,Gerald Green, SG
3492720,2014,Alex Len, C
3452183,2014,Gordon Hayward, SF
3340920,2014,Jan Vesely, PF
3282003,2014,Paul George, SG
3270000,2014,Shane Battier, SF
3250000,2014,Carlos Delfino, SG
3250000,2014,Matt Barnes, SF
3250000,2014,Alonzo Gee, SF
3250000,2014,Gary Neal, PG
3231683,2014,Darrell Arthur, F
3229050,2014,Mirza Teletovic, PF
3229050,2014,Ray Allen, SG
3202920,2014,Damian Lillard, PG
3183000,2014,Tyler Hansbrough, PF
3183000,2014,Chris Kaman, C
3183000,2014,Andrei Kirilenko, SF
3183000,2014,Mike Dunleavy, SG
3180000,2014,Vince Carter, G
3172320,2014,Nerlens Noel, C
3153860,2014,Ed Davis, C
3150000,2014,Alexey Shved, PG
3135000,2014,Jerryd Bayless, G
3105302,2014,Patrick Patterson, PF
3060000,2014,Lavoy Allen, F
3053368,2014,Larry Sanders, PF
3049920,2014,Bismack Biyombo, C
3000000,2014,Kosta Koufos, C
3000000,2014,Travis Outlaw, SF
3000000,2014,Randy Foye, SG
3000000,2014,Dorell Wright, SF
3000000,2014,Chris Copeland, SF
2923920,2014,Harrison Barnes, SF
2897976,2014,Joel Freeland, C
2895960,2014,Ben McLemore, SF
2793960,2014,Brandon Knight, PG
2790343,2014,Will Bynum, PG
2761114,2014,Kevin Seraphin, C
2750000,2014,Marco Belinelli, SG
2690875,2014,Aaron Gray, C
2678640,2014,Terrence Ross, SG
2653080,2014,Kentavious Caldwell-Pope, SG
2652000,2014,Wayne Ellington, SG
2652000,2014,Mo Williams, PG
2626474,2014,Eric Bledsoe, PG
2585668,2014,Nick Collison, F
2568360,2014,Kemba Walker, PG
2557545,2014,DeMarre Carroll, SF
2511432,2014,Avery Bradley, PG
2500000,2014,Chauncey Billups, PG
2500000,2014,Jason Smith, F
2465400,2014,Andre Drummond, C
2438760,2014,Trey Burke, PG
2350820,2014,Trevor Booker, F
2339040,2014,Austin Rivers, PG
2317920,2014,Klay Thompson, SG
2316720,2014,CJ McCollum, SG
2225479,2014,Quincy Pondexter, F
2225000,2014,C.J. Miles, SG
2222160,2014,Meyers Leonard, C
2202000,2014,Alec Burks, SG
2200920,2014,Michael Carter-Williams, PG
2180000,2014,Dante Cunningham, F
2162419,2014,Jordan Crawford, G
2150188,2014,Greivis Vasquez, PG
2111160,2014,Jeremy Lamb, SG
2091840,2014,Markieff Morris, PF
2090880,2014,Steven Adams, C
2050000,2014,Brendan Haywood, C
2016000,2014,C.J. Watson, PG
2016000,2014,Nate Robinson, PG
2000000,2014,Jermaine O'Neal, C
2000000,2014,Vitor Faverani, C
1987320,2014,Marcus Morris Sr., SF
1986360,2014,Kelly Olynyk, PF
1905360,2014,John Henson, PF
1900000,2014,Darren Collison, G
1887840,2014,Kawhi Leonard, SF
1887120,2014,Shabazz Muhammad, F
1809840,2014,Maurice Harkless, SF
1793520,2014,Nikola Vucevic, C
1792560,2014,Giannis Antetokounmpo, PF
1750000,2014,Anthony Randolph, SF
1750000,2014,Jeff Ayres, F
1750000,2014,Luigi Datome, SF
1703760,2014,Iman Shumpert, SG
1695635,2014,Reggie Evans, C
1660257,2014,Jeremy Evans, F
1633440,2014,Tyler Zeller, C
1618680,2014,Chris Singleton, SF
1600000,2014,Toney Douglas, PG
1600000,2014,John Lucas III, PG
1591350,2014,Pablo Prigioni, PG
1551840,2014,Terrence Jones, PF
1550000,2014,Jodie Meeks, G
1545840,2014,Tobias Harris, SF
1536960,2014,Shane Larkin, G
1500000,2014,Ronny Turiaf, C
1500000,2014,Miroslav Raduljica, C
1500000,2014,James Jones, SG
1500000,2014,Gustavo Ayon, PF
1482000,2014,Andrew Nicholson, F
1467840,2014,Sergey Karasev, SG
1463000,2014,Nando De Colo, G
1422720,2014,Donatas Motiejunas, F
1422720,2014,Evan Fournier, SG
1409040,2014,Tony Snell, SF
1399507,2014,Willie Green, SG
1399507,2014,Rashard Lewis, PF
1399507,2014,Chris Andersen, PF
1388400,2014,Scotty Hopson, SG
1375604,2014,Andray Blatche, C
1367640,2014,Kenneth Faried, F
1365720,2014,Jared Sullinger, C
1352640,2014,Gorgui Dieng, C
1348200,2014,Dennis Schroder, PG
1330000,2014,Victor Claver, PF
1298640,2014,Mason Plumlee, PF
1265977,2014,Francisco Garcia, SG
1260360,2014,Reggie Jackson, PG
1258800,2014,John Jenkins, G
1246680,2014,Solomon Hill, SF
1210080,2014,MarShon Brooks, G
1200000,2014,Hasheem Thabeet, C
1200000,2014,Pero Antic, PF
1196760,2014,Tim Hardaway Jr., SG
1169880,2014,Jordan Hamilton, SG
1160040,2014,Tony Wroten, SG
1149000,2014,Reggie Bullock, SF
1133950,2014,Patty Mills, PG
1129200,2014,Norris Cole, F
1121520,2014,Miles Plumlee, C
1120920,2014,Cory Joseph, PG
1112880,2014,Jimmy Butler, SF
1106942,2014,Nick Young, G
1089240,2014,Arnett Moultrie, PF
1082520,2014,Perry Jones, SF
1078800,2014,Rudy Gobert, C
1074720,2014,Marquis Teague, G
1066920,2014,Festus Ezeli, C
1064400,2014,Archie Goodwin, SG
1056720,2014,Nemanja Nedovic, PG
1045000,2014,Kyle Singler, F
1027424,2014,Anthony Morrow, SG
1005000,2014,Lance Stephenson, G
1000000,2014,Andrew Bynum, C
951463,2014,Ish Smith, PG
947907,2014,Omri Casspi, F
947907,2014,Byron Mullens, C
947907,2014,Alan Anderson, SG
947907,2014,Austin Daye, SF
926500,2014,Chandler Parsons, SF
916099,2014,Jeff Adrien, SF
900000,2014,Jon Leuer, F
884293,2014,Shelvin Mack, G
884293,2014,Jannero Pargo, PG
884293,2014,Anthony Tolliver, PF
884293,2014,Ryan Hollins, C
884293,2014,Josh Harrellson, C
884293,2014,Wesley Johnson, F
884293,2014,Nazr Mohammed, C
884293,2014,Jordan Farmar, PG
884293,2014,Earl Watson, PG
884293,2014,DeJuan Blair, C
884293,2014,Garrett Temple, SG
884293,2014,Aaron Brooks, G
884293,2014,Rasual Butler, SF
884293,2014,Xavier Henry, SG
884293,2014,Kenyon Martin, PF
884293,2014,Greg Oden, C
884293,2014,Isaiah Thomas, PG
884293,2014,P.J. Tucker, PF
884293,2014,Shaun Livingston, G
884293,2014,Beno Udrih, PG
884293,2014,Donald Sloan, G
884293,2014,Mike Miller, SG
884293,2014,Devin Harris, G
884293,2014,Julyan Stone, G
884293,2014,E'Twaun Moore, SG
884293,2014,Cole Aldrich, C
875500,2014,Draymond Green, PF
825000,2014,Allen Crabbe, G
797545,2014,Elliot Williams, SG
788872,2014,Brian Roberts, PG
788872,2014,Jeffery Taylor, SF
788872,2014,Henry Sims, C
788872,2014,Kent Bazemore, SG
788872,2014,Aron Baynes, C
788872,2014,Quincy Acy, F
788872,2014,Mike Scott, PF
788872,2014,Kyle O'Quinn, C
788872,2014,Quincy Miller, F
788872,2014,Khris Middleton, SF
788872,2014,Jae Crowder, SF
788872,2014,Patrick Beverley, PG
788872,2014,Will Barton, SF
788872,2014,Bernard James, C
788872,2014,Robert Sacre, C
788872,2014,Darius Miller, SF
740560,2014,Andre Roberson, SG
719266,2014,Diante Garrett, PG
702233,2014,Malcolm Thomas, PF
700000,2014,Dwight Buycks, G
660619,2014,Hilton Armstrong, PF
660619,2014,Chris Douglas-Roberts, SG
650215,2014,D.J. Augustin, PG
635880,2014,Alexis Ajinca, C
634610,2014,James Johnson, PF
570515,2014,Isaiah Canaan, G
556584,2014,Jeremy Tyler, C
547570,2014,Kendall Marshall, PG
544000,2014,Ricky Ledo, SG
535000,2014,Jamaal Franklin, SG
524616,2014,Ray McCallum, PG
510000,2014,Carrick Felix, SG
500000,2014,Nate Wolters, PG
500000,2014,Tony Mitchell, PF
490180,2014,Nick Calathes, SG
490180,2014,Glen Rice Jr., SG
490180,2014,James Southerland, SF
490180,2014,Peyton Siva, PG
490180,2014,Brandon Davies, PF
490180,2014,Toure' Murry, SF
490180,2014,Robert Covington, PF
490180,2014,Ryan Kelly, PF
490180,2014,Phil Pressey, PG
490180,2014,Ognjen Kuzmic, C
490180,2014,Robbie Hummel, SF
490180,2014,Jeff Withey, C
490180,2014,Matthew Dellavedova, PG
490180,2014,Dionte Christmas, SG
490180,2014,Ian Clark, G
490180,2014,Gal Mekel, PG
490180,2014,Erik Jay Murphy, PF
473604,2014,Hollis Thompson, F
473357,2014,Hedo Turkoglu, SF
410936,2014,Leandro Barbosa, G
387995,2014,Luke Babbitt, F
320189,2014,Chris Johnson, SG
306037,2014,Shavlik Randolph, PF
300000,2014,Dewayne Dedmon, C
275691,2014,Jason Collins, C
249683,2014,Danny Granger, SF
244489,2014,Caron Butler, SF
239279,2014,Jimmer Fredette, G
188438,2014,Shannon Brown, PG
171696,2014,Jarvis Varnado, PF
158588,2014,Troy Daniels, SG
138404,2014,Mike Muscala, PF
104034,2014,Cartier Martin, PF
104028,2014,D.J. White, PF
98036,2014,Justin Hamilton, C
77852,2014,Chris Babb, SG
69792,2014,Ronnie Brewer, SF
68902,2014,Damion James, SF
57627,2014,Mike James, PG
54785,2014,Jorge Gutierrez, G
52017,2014,Drew Gooden, PF
52017,2014,Othyus Jeffers, SG
48854,2014,Lou Amundson, PF
46404,2014,Jared Cunningham, G
29788,2014,Melvin Ely, C
15605,2014,Greg Smith, PF
13958,2014,Josh Powell, PF
9281,2014,Chris Wright, SF
8232,2014,Lamar Odom, PF
30453805,2013,Kobe Bryant, SF
20907128,2013,Dirk Nowitzki, F
19948799,2013,Amar'e Stoudemire, C
19752645,2013,Joe Johnson, G
19444503,2013,Carmelo Anthony, PF
19285850,2013,Pau Gasol, PF
19067500,2013,Chris Bosh, PF
19067500,2013,LeBron James, SF
18673000,2013,Dwyane Wade, G
18668431,2013,Chris Paul, PG
17832626,2013,Kevin Durant, SF
17632688,2013,Derrick Rose, PG
17177795,2013,Deron Williams, PG
16889000,2013,Andrew Bynum, C
16790345,2013,Paul Pierce, SF
16500000,2013,Zach Randolph, F
16460538,2013,Rudy Gay, SF
15300000,2013,Carlos Boozer, PF
14968250,2013,Andre Iguodala, SG
14693906,2013,Russell Westbrook, PG
14487500,2013,Emeka Okafor, C
14275000,2013,Luol Deng, F
14107492,2013,Manu Ginobili, G
13891359,2013,Marc Gasol, C
13701250,2013,Blake Griffin, PF
13668750,2013,Brook Lopez, C
13668750,2013,Eric Gordon, SG
13668750,2013,Roy Hibbert, C
13668750,2013,Kevin Love, PF
13604188,2013,Tyson Chandler, C
13500000,2013,LaMarcus Aldridge, PF
13500000,2013,Al Jefferson, C
13200000,2013,Ben Gordon, SG
13200000,2013,Josh Smith, PF
13058606,2013,Danny Granger, SF
13000000,2013,Andrew Bogut, C
13000000,2013,Nene Hilario, C
12744000,2013,David Lee, PF
12500000,2013,Tony Parker, G
12439675,2013,Kevin Martin, SG
12350000,2013,Serge Ibaka, C
12000000,2013,Al Horford, PF
12000000,2013,Kris Humphries, PF
12000000,2013,Hedo Turkoglu, SF
11566265,2013,Kevin Garnett, PF
11100000,2013,Joakim Noah, C
11046591,2013,Jose Calderon, G
11000000,2013,Rajon Rondo, PG
11000000,2013,Monta Ellis, SG
10986550,2013,DeAndre Jordan, C
10924138,2013,Corey Maggette, SF
10890000,2013,Mehmet Okur, C
10850000,2013,Nicolas Batum, SG
10164000,2013,Richard Jefferson, F
10059750,2013,Stephen Jackson, SF
10000000,2013,Andrea Bargnani, C
10000000,2013,JaVale McGee, C
10000000,2013,David West, F
9779349,2013,Andrei Kirilenko, SF
9682435,2013,Gerald Wallace, SF
9638554,2013,Tim Duncan, C
9500000,2013,Cuttino Mobley, SG
9439000,2013,Danilo Gallinari, PF
9300500,2013,Steve Nash, PG
9000000,2013,Andris Biedrins, C
8700000,2013,Ryan Anderson, PF
8646364,2013,Shawn Marion, SG
8603633,2013,Paul Millsap, PF
8600000,2013,Jameer Nelson, G
8500000,2013,Rodney Stuckey, PG
8500000,2013,Mo Williams, PG
8500000,2013,Devin Harris, G
8477437,2013,Kendrick Perkins, C
8385000,2013,Jeff Green, PF
8374646,2013,Jeremy Lin, G
8374646,2013,Omer Asik, C
8368182,2013,Anderson Varejao, C
8289130,2013,Thaddeus Young, PF
8287500,2013,Marvin Williams, F
8083000,2013,John Salmons, SF
8060000,2013,Charlie Villanueva, PF
8000000,2013,Tyrus Thomas, PF
8000000,2013,Caron Butler, SF
8000000,2013,Chris Kaman, C
8000000,2013,George Hill, PG
7967375,2013,Mark Blount, C
7900000,2013,Ersan Ilyasova, PF
7750000,2013,Arron Afflalo, G
7727500,2013,Metta World Peace, SF
7727280,2013,Trevor Ariza, SF
7727280,2013,Marcin Gortat, C
7595600,2013,James Posey, SF
7525000,2013,Marcus Thornton, SG
7505786,2013,Mike Conley, PG
7500000,2013,Goran Dragic, PG
7459925,2013,John Wall, PG
7415730,2013,Taj Gibson, C
7372000,2013,Beno Udrih, PG
7148600,2013,Al Harrington, PF
6764045,2013,Tayshaun Prince, SF
6750000,2013,JJ Redick, SG
6698565,2013,Samuel Dalembert, C
6687400,2013,Drew Gooden, PF
6665000,2013,Morris Peterson, SG
6650000,2013,Andres Nocioni, SF
6600000,2013,Jerome James, C
6505320,2013,Wesley Matthews, SG
6500000,2013,Spencer Hawes, PF
6400000,2013,Glen Davis, PF
6400000,2013,Channing Frye, F
6250000,2013,Landry Fields, SG
6200000,2013,Mike Miller, SG
6100000,2013,Francisco Garcia, SG
6091363,2013,Luke Walton, SF
6050000,2013,Amir Johnson, F
6000000,2013,Michael Beasley, F
6000000,2013,Brandon Bass, PF
5930414,2013,Wilson Chandler, SF
5820417,2013,James Harden, SG
5799625,2013,Jason Richardson, SG
5750000,2013,Kyle Lowry, PG
5600000,2013,Nick Young, G
5486250,2013,Chuck Hayes, PF
5475113,2013,Sasha Vujacic, SG
5400000,2013,Jarrett Jack, G
5375760,2013,Kyrie Irving, PG
5293080,2013,Evan Turner, SG
5250825,2013,Tyreke Evans, G
5250000,2013,Jason Thompson, PF
5248750,2013,Zaza Pachulia, C
5225000,2013,Jamal Crawford, SG
5220000,2013,Antonio McDyess, PF
5209454,2013,Speedy Claxton, PG
5150000,2013,Martell Webster, SF
5144280,2013,Anthony Davis, PF
5104000,2013,Brad Miller, C
5100000,2013,Brandon Roy, SG
5000000,2013,Jason Maxiell, PF
5000000,2013,Ramon Sessions, G
5000000,2013,Andre Miller, PG
5000000,2013,Kyle Korver, SG
5000000,2013,Jason Terry, G
5000000,2013,Lou Williams, SG
5000000,2013,Courtney Lee, SG
5000000,2013,Richard Hamilton, SG
4899293,2013,Robin Lopez, C
4847586,2013,Marcus Banks, PG
4837200,2013,Nikola Pekovic, C
4818000,2013,Darius Songaila, PF
4809840,2013,Derrick Williams, PF
4809840,2013,Michael Kidd-Gilchrist, SF
4794192,2013,Luc Mbah a Moute, PF
4792332,2013,Daniel Gibson, SG
4763760,2013,Victor Oladipo, SG
4753320,2013,Derrick Favors, C
4600000,2013,Linas Kleiza, SF
4590338,2013,Marcus Camby, C
4508504,2013,Luis Scola, F
4500000,2013,Boris Diaw, C
4500000,2013,Jonas Jerebko, F
4493500,2013,J.J. Barea, PG
4340000,2013,Udonis Haslem, PF
4319280,2013,Bradley Beal, SG
4319280,2013,Enes Kanter, C
4285560,2013,Wesley Johnson, F
4278000,2013,Otto Porter Jr., SF
4250000,2013,Jordan Farmar, PG
4250000,2013,Jared Dudley, SF
4200000,2013,Marreese Speights, F
4106000,2013,Dorell Wright, SF
4100000,2013,Bruce Bowen, SF
4099920,2013,Charlie Bell, SG
4080915,2013,Greg Buckner, SG
4059000,2013,Kirk Hinrich, SG
4054055,2013,Steve Novak, SF
4020000,2013,O.J. Mayo, SG
4000000,2013,Mario Chalmers, G
4000000,2013,Luke Ridnour, PG
4000000,2013,JJ Hickson, C
4000000,2013,Ian Mahinmi, C
4000000,2013,Anthony Morrow, SG
4000000,2013,Brandon Rush, F
4000000,2013,Carl Landry, PF
4000000,2013,Hakim Warrick, PF
4000000,2013,Steve Blake, PG
4000000,2013,Ryan Gomes, SF
3958742,2013,Stephen Curry, PG
3944000,2013,Tiago Splitter, C
3900000,2013,Thabo Sefolosha, SF
3894240,2013,Tristan Thompson, C
3880800,2013,DeMarcus Cousins, C
3857040,2013,Cody Zeller, C
3800000,2013,Joel Anthony, C
3741120,2013,Ricky Rubio, PG
3726600,2013,Dion Waiters, SG
3630000,2013,Matt Bonner, C
3563600,2013,Jordan Hill, C
3524880,2013,Ekpe Udoh, F
3500000,2013,D.J. Augustin, PG
3500000,2013,Shannon Brown, PG
3500000,2013,Danny Green, SG
3500000,2013,Chris Duhon, PG
3500000,2013,Alonzo Gee, SF
3500000,2013,Gerald Green, SG
3500000,2013,Matt Carroll, SG
3500000,2013,Johan Petro, C
3480453,2013,Raymond Felton, G
3480000,2013,Raja Bell, SG
3374640,2013,Jonas Valanciunas, C
3374640,2013,Thomas Robinson, F
3344250,2013,DeMar DeRozan, SF
3340920,2013,Jan Vesely, PF
3300000,2013,Tony Allen, SG
3270000,2013,Shane Battier, SF
3250000,2013,Matt Barnes, SF
3250000,2013,Will Bynum, PG
3243000,2013,Corey Brewer, SG
3229050,2013,Ray Allen, SG
3217680,2013,Greg Monroe, C
3183000,2013,Mike Dunleavy, SG
3179493,2013,Brandon Jennings, G
3140429,2013,Timofey Mozgov, C
3135000,2013,Shawne Williams, SF
3090000,2013,Jason Kidd, PG
3090000,2013,Mirza Teletovic, PF
3090000,2013,Vince Carter, G
3065040,2013,Damian Lillard, PG
3055259,2013,Tyler Hansbrough, PF
3049920,2013,Bismack Biyombo, C
3013512,2013,Joel Freeland, C
3006217,2013,Darrell Arthur, F
3000000,2013,Lavoy Allen, F
3000000,2013,Kosta Koufos, C
3000000,2013,Travis Outlaw, SF
3000000,2013,Jerryd Bayless, G
3000000,2013,Carlos Delfino, SG
3000000,2013,Jeff Foster, PF
2958077,2013,Austin Daye, SF
2947800,2013,Al-Farouq Aminu, PF
2934610,2013,Alexey Shved, PG
2900000,2013,Dahntay Jones, SG
2858057,2013,Julian Wright, SF
2840000,2013,Mark Madsen, PF
2819044,2013,Kwame Brown, C
2812006,2013,James Johnson, PF
2806452,2013,JR Smith, SG
2798040,2013,Harrison Barnes, SF
2761114,2013,Kevin Seraphin, C
2750000,2013,Eduardo Najera, PF
2709720,2013,Gordon Hayward, SF
2685185,2013,David Andersen, C
2678640,2013,Brandon Knight, PG
2674852,2013,Jrue Holiday, SG
2652000,2013,Josh McRoberts, PF
2627400,2013,Quentin Richardson, SF
2626473,2013,Eric Bledsoe, PG
2585668,2013,Nick Collison, F
2575000,2013,Greg Stiemsma, C
2575000,2013,Aaron Gray, C
2574120,2013,Paul George, SG
2568360,2013,Kemba Walker, PG
2563320,2013,Terrence Ross, SG
2544529,2013,Ty Lawson, G
2500000,2013,Randy Foye, SG
2500000,2013,Jason Smith, F
2445480,2013,Cole Aldrich, C
2433077,2013,Jeff Teague, PG
2400000,2013,Aaron Brooks, G
2400000,2013,Ricky Davis, SG
2356320,2013,Andre Drummond, C
2350820,2013,Trevor Booker, F
2339040,2013,Jimmer Fredette, G
2323200,2013,Xavier Henry, SG
2300000,2013,Earl Watson, PG
2277306,2013,Omri Casspi, F
2250000,2013,Anthony Parker, SG
2246400,2013,Ben Wallace, PF
2240450,2013,DeShawn Stevenson, SG
2238360,2013,Austin Rivers, PG
2227333,2013,Rodrigue Beaubois, PG
2225000,2013,C.J. Miles, SG
2222160,2013,Klay Thompson, SG
2207040,2013,Ed Davis, C
2180443,2013,Rudy Fernandez, SG
2126520,2013,Meyers Leonard, C
2111160,2013,Alec Burks, SG
2111160,2013,Jeremy Lamb, SG
2100500,2013,Elton Brand, PF
2096760,2013,Patrick Patterson, PF
2091840,2013,Markieff Morris, PF
2090000,2013,Dante Cunningham, F
2083042,2013,Wayne Ellington, SG
2067880,2013,Toney Douglas, PG
2062800,2013,Anthony Johnson, PG
2062800,2013,Brent Barry, SG
2050000,2013,Brendan Haywood, C
2016000,2013,Eric Maynor, PG
2005560,2013,Kendall Marshall, PG
1991760,2013,Larry Sanders, PF
1990000,2013,Rasho Nesterovic, C
1987320,2013,Marcus Morris Sr., SF
1975000,2013,Grant Hill, SF
1957000,2013,Marco Belinelli, SG
1900000,2013,Darren Collison, G
1892280,2013,Luke Babbitt, F
1823280,2013,Dikembe Mutombo, C
1823280,2013,John Henson, PF
1809840,2013,Maurice Harkless, SF
1809840,2013,Kawhi Leonard, SF
1794872,2013,Jeremy Evans, F
