Date,Team_x,Acquired,Relinquished,Notes,Name,Player ID,First Name,Last Name,Team_y,Jersey,Position Category,Position,Height,Weight,Birth Date,Birth City,Birth State,Birth Country,College,Salary,Photo Url,Experience
4/18/2019,Raptors,,Chris Boucher,back spasms (DTD),Chris Boucher,20001886,Chris,Boucher,TOR,25.0,F,PF,81,200,1993-01-11T00:00:00,,,,Oregon,1588231.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001886.png,1
3/31/2018,Knicks,,Frank Ntilikina,illness (DTD),Frank Ntilikina,20001832,Frank,Ntilikina,NY,11.0,G,PG,76,200,1998-07-28T00:00:00,,,,,4855800.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001832.png,1
1/6/2019,Knicks,,Frank Ntilikina,sprained left ankle (DTD),Frank Ntilikina,20001832,Frank,Ntilikina,NY,11.0,G,PG,76,200,1998-07-28T00:00:00,,,,,4855800.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001832.png,1
3/27/2019,Knicks,,Frank Ntilikina,groin injury (out for season),Frank Ntilikina,20001832,Frank,Ntilikina,NY,11.0,G,PG,76,200,1998-07-28T00:00:00,,,,,4855800.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001832.png,1
12/2/2019,Knicks,,Frank Ntilikina,sore back (DTD),Frank Ntilikina,20001832,Frank,Ntilikina,NY,11.0,G,PG,76,200,1998-07-28T00:00:00,,,,,4855800.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001832.png,1
1/29/2020,Knicks,,Frank Ntilikina,groin injury (DTD),Frank Ntilikina,20001832,Frank,Ntilikina,NY,11.0,G,PG,76,200,1998-07-28T00:00:00,,,,,4855800.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001832.png,1
4/1/2018,Hornets,,Dwayne Bacon,sprained right ankle (out for season),Dwayne Bacon,20001861,Dwayne,Bacon,CHA,7.0,F,SF,78,221,1995-08-30T00:00:00,,,,Florida State,1618520.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001861.png,1
4/3/2018,Kings,,Skal Labissiere,sprained left ankle (out for season),Skal Labissiere,20001675,Skal,Labissiere,ATL,7.0,F,PF,82,235,1996-03-18T00:00:00,,,,Kentucky,2338847.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001675.png,2
12/29/2019,Blazers,,Skal Labissiere,left knee injury (out indefinitely),Skal Labissiere,20001675,Skal,Labissiere,ATL,7.0,F,PF,82,235,1996-03-18T00:00:00,,,,Kentucky,2338847.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001675.png,2
4/8/2018,Suns,,Josh Jackson,bruised right quadriceps (out for season),Josh Jackson,20001828,Josh,Jackson,MEM,20.0,F,SF,80,207,1997-02-10T00:00:00,,,,Kansas,7059480.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001828.png,1
4/23/2018,Timberwolves,,Tyus Jones,sore right knee (DTD),Tyus Jones,20001430,Tyus,Jones,MEM,21.0,G,PG,72,196,1996-05-10T00:00:00,Burnsville,Minnesota,,Duke,9258000.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001430.png,3
10/31/2018,Timberwolves,,Tyus Jones,sore right foot (DTD),Tyus Jones,20001430,Tyus,Jones,MEM,21.0,G,PG,72,196,1996-05-10T00:00:00,Burnsville,Minnesota,,Duke,9258000.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001430.png,3
4/26/2018,Nuggets,,Mason Plumlee,surgery to repair core muscle injury (out for season),Mason Plumlee,20000594,Mason,Plumlee,DEN,7.0,C,C,83,254,1990-03-05T00:00:00,Warsaw,Indiana,,Duke,14041096.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000594.png,5
1/25/2019,Nuggets,,Mason Plumlee,"fined $25,000 by NBA for altercation with opposing player during game",Mason Plumlee,20000594,Mason,Plumlee,DEN,7.0,C,C,83,254,1990-03-05T00:00:00,Warsaw,Indiana,,Duke,14041096.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000594.png,5
10/12/2018,Spurs,,Derrick White,plantar fascia in left foot (out indefinitely),Derrick White,20001856,Derrick,White,SA,4.0,G,PG,76,190,1994-07-02T00:00:00,,,,Colorado,1948080.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001856.png,1
2/3/2019,Spurs,,Derrick White,right heel injury (DTD),Derrick White,20001856,Derrick,White,SA,4.0,G,PG,76,190,1994-07-02T00:00:00,,,,Colorado,1948080.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001856.png,1
2/24/2019,Spurs,,Derrick White,right heel injury (DTD),Derrick White,20001856,Derrick,White,SA,4.0,G,PG,76,190,1994-07-02T00:00:00,,,,Colorado,1948080.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001856.png,1
11/19/2019,Spurs,,Derrick White,sore left foot (DTD),Derrick White,20001856,Derrick,White,SA,4.0,G,PG,76,190,1994-07-02T00:00:00,,,,Colorado,1948080.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001856.png,1
10/16/2018,Nuggets,,Jarred Vanderbilt,right foot injury (DTD),Jarred Vanderbilt,20002015,Jarred,Vanderbilt,MIN,3.0,F,PF,81,214,1999-04-03T00:00:00,,,,Kentucky,1416852.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002015.png,0
10/16/2018,Warriors,,Damion Lee,left foot injury (DTD),Damion Lee,20001791,Damion,Lee,GS,1.0,G,SG,77,210,1992-10-21T00:00:00,Baltimore,Maryland,,Louisville,842327.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001791.png,1
11/12/2019,Warriors,,Damion Lee,fractured right hand (out indefinitely),Damion Lee,20001791,Damion,Lee,GS,1.0,G,SG,77,210,1992-10-21T00:00:00,Baltimore,Maryland,,Louisville,842327.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001791.png,1
10/17/2018,Nuggets,,Michael Porter Jr.,surgery on back (out for season),Michael Porter Jr.,20001988,Michael,Porter Jr.,DEN,1.0,F,PF,82,218,1998-06-29T00:00:00,,,,Missouri,3389400.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001988.png,0
1/22/2020,Nuggets,,Michael Porter Jr.,back injury (DTD),Michael Porter Jr.,20001988,Michael,Porter Jr.,DEN,1.0,F,PF,82,218,1998-06-29T00:00:00,,,,Missouri,3389400.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001988.png,0
2/1/2020,Nuggets,,Michael Porter Jr.,right ankle injury (DTD),Michael Porter Jr.,20001988,Michael,Porter Jr.,DEN,1.0,F,PF,82,218,1998-06-29T00:00:00,,,,Missouri,3389400.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001988.png,0
10/18/2018,Lakers,,Alex Caruso,strained right hip (DTD),Alex Caruso,20001801,Alex,Caruso,LAL,4.0,G,SG,77,186,1994-02-28T00:00:00,,,,Texas A&amp;M,2750000.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001801.png,1
11/23/2019,Lakers,,Alex Caruso,strained right calf (DTD),Alex Caruso,20001801,Alex,Caruso,LAL,4.0,G,SG,77,186,1994-02-28T00:00:00,,,,Texas A&amp;M,2750000.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001801.png,1
3/1/2020,Lakers,,Alex Caruso,right hamstring injury (DTD),Alex Caruso,20001801,Alex,Caruso,LAL,4.0,G,SG,77,186,1994-02-28T00:00:00,,,,Texas A&amp;M,2750000.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001801.png,1
10/19/2018,Hawks,,Omari Spellman,sprained left ankle (DTD),Omari Spellman,20002012,Omari,Spellman,MIN,14.0,F,PF,80,245,1997-07-21T00:00:00,,,,Villanova,1897800.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002012.png,0
12/5/2018,Hawks,,Omari Spellman,right hip injury (DTD),Omari Spellman,20002012,Omari,Spellman,MIN,14.0,F,PF,80,245,1997-07-21T00:00:00,,,,Villanova,1897800.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002012.png,0
11/11/2019,Warriors,,Omari Spellman,sprained left ankle (DTD),Omari Spellman,20002012,Omari,Spellman,MIN,14.0,F,PF,80,245,1997-07-21T00:00:00,,,,Villanova,1897800.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002012.png,0
12/27/2019,Warriors,,Omari Spellman,illness (DTD),Omari Spellman,20002012,Omari,Spellman,MIN,14.0,F,PF,80,245,1997-07-21T00:00:00,,,,Villanova,1897800.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002012.png,0
10/21/2018,Knicks,,Kevin Knox,sprained left ankle (DTD),Kevin Knox,20001994,Kevin,Knox,NY,20.0,F,SF,79,215,1999-08-11T00:00:00,,,,Kentucky,4380120.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001994.png,0
10/23/2018,Nets,,Rodions Kurucs,sprained left ankle (DTD),Rodions Kurucs,20002022,Rodions,Kurucs,BKN,0.0,F,PF,81,228,1998-02-05T00:00:00,,,,,1699236.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002022.png,0
2/13/2019,Nets,,Rodions Kurucs,sprained left elbow (DTD),Rodions Kurucs,20002022,Rodions,Kurucs,BKN,0.0,F,PF,81,228,1998-02-05T00:00:00,,,,,1699236.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002022.png,0
10/26/2018,Mavericks,,Dennis Smith Jr.,sprained right ankle (DTD),Dennis Smith Jr.,20001826,Dennis,Smith Jr.,NY,5.0,G,PG,74,205,1997-11-25T00:00:00,,,,North Carolina State,4463640.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001826.png,1
11/24/2018,Mavericks,,Dennis Smith Jr.,sprained right wrist (DTD),Dennis Smith Jr.,20001826,Dennis,Smith Jr.,NY,5.0,G,PG,74,205,1997-11-25T00:00:00,,,,North Carolina State,4463640.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001826.png,1
12/11/2019,Knicks,,Dennis Smith Jr.,illness (DTD),Dennis Smith Jr.,20001826,Dennis,Smith Jr.,NY,5.0,G,PG,74,205,1997-11-25T00:00:00,,,,North Carolina State,4463640.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001826.png,1
2/27/2020,Knicks,,Dennis Smith Jr.,concussion (DTD),Dennis Smith Jr.,20001826,Dennis,Smith Jr.,NY,5.0,G,PG,74,205,1997-11-25T00:00:00,,,,North Carolina State,4463640.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001826.png,1
11/6/2018,Raptors,,Norman Powell,left shoulder subluxation (DTD),Norman Powell,20001416,Norman,Powell,TOR,24.0,F,SF,75,215,1993-05-25T00:00:00,San Diego,California,,UCLA,10116576.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001416.png,3
12/19/2019,Raptors,,Norman Powell,left shoulder subluxation (out indefinitely),Norman Powell,20001416,Norman,Powell,TOR,24.0,F,SF,75,215,1993-05-25T00:00:00,San Diego,California,,UCLA,10116576.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001416.png,3
2/1/2020,Raptors,,Norman Powell,fractured left hand (out indefinitely),Norman Powell,20001416,Norman,Powell,TOR,24.0,F,SF,75,215,1993-05-25T00:00:00,San Diego,California,,UCLA,10116576.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001416.png,3
11/10/2018,Spurs,,Jakob Poeltl,sprained right ankle (DTD),Jakob Poeltl,20001687,Jakob,Poeltl,SA,25.0,C,C,85,245,1995-10-15T00:00:00,Vienna,Austria,,Utah,3754886.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001687.png,2
3/1/2020,Spurs,,Jakob Poeltl,sprained MCL in right knee (out indefinitely),Jakob Poeltl,20001687,Jakob,Poeltl,SA,25.0,C,C,85,245,1995-10-15T00:00:00,Vienna,Austria,,Utah,3754886.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001687.png,2
11/11/2018,Grizzlies,,Dillon Brooks,sprained MCL in left knee (out indefinitely),Dillon Brooks,20001873,Dillon,Brooks,MEM,24.0,F,SF,79,225,1996-01-22T00:00:00,,,,Oregon,1618520.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001873.png,1
1/9/2019,Grizzlies,,Dillon Brooks,surgery on toe (out for season),Dillon Brooks,20001873,Dillon,Brooks,MEM,24.0,F,SF,79,225,1996-01-22T00:00:00,,,,Oregon,1618520.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001873.png,1
11/15/2018,Hawks,,Taurean Prince,right Achilles injury (DTD),Taurean Prince,20001680,Taurean,Prince,BKN,2.0,F,SF,79,218,1994-03-22T00:00:00,San Marcos,Texas,,Baylor,3481986.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001680.png,2
12/4/2018,Hawks,,Taurean Prince,left ankle injury (out indefinitely),Taurean Prince,20001680,Taurean,Prince,BKN,2.0,F,SF,79,218,1994-03-22T00:00:00,San Marcos,Texas,,Baylor,3481986.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001680.png,2
11/17/2018,Nuggets,,Torrey Craig,hamstring injury (DTD),Torrey Craig,20001912,Torrey,Craig,DEN,3.0,G,SG,79,221,1990-12-19T00:00:00,,,,USC Upstate,2000000.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001912.png,1
11/17/2018,Spurs,,Davis Bertans,concussion (DTD),Davis Bertans,20001668,Davis,Bertans,WAS,42.0,F,SF,82,225,1992-11-12T00:00:00,Valmiera,Latvia,,,7000000.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001668.png,2
12/22/2019,Wizards,,Davis Bertans,strained right quadriceps (DTD),Davis Bertans,20001668,Davis,Bertans,WAS,42.0,F,SF,82,225,1992-11-12T00:00:00,Valmiera,Latvia,,,7000000.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001668.png,2
11/17/2018,Warriors,,Alfonzo McKinnie,sore left foot (DTD),Alfonzo McKinnie,20001907,Alfonzo,McKinnie,CLE,28.0,F,SF,79,215,1992-09-17T00:00:00,,,,Green Bay,1500000.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001907.png,1
2/20/2020,Cavaliers,,Alfonzo McKinnie,left foot injury (DTD),Alfonzo McKinnie,20001907,Alfonzo,McKinnie,CLE,28.0,F,SF,79,215,1992-09-17T00:00:00,,,,Green Bay,1500000.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001907.png,1
11/18/2018,Knicks,,Mario Hezonja,illness (DTD),Mario Hezonja,20001403,Mario,Hezonja,POR,44.0,G,SG,80,220,1995-02-25T00:00:00,Dubrovnik,Croatia,,,1737145.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001403.png,3
4/9/2019,Knicks,,Mario Hezonja,illness (DTD),Mario Hezonja,20001403,Mario,Hezonja,POR,44.0,G,SG,80,220,1995-02-25T00:00:00,Dubrovnik,Croatia,,,1737145.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001403.png,3
12/18/2019,Blazers,,Mario Hezonja,back spasms (DTD),Mario Hezonja,20001403,Mario,Hezonja,POR,44.0,G,SG,80,220,1995-02-25T00:00:00,Dubrovnik,Croatia,,,1737145.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001403.png,3
12/26/2019,Blazers,,Mario Hezonja,sore lower back (DTD),Mario Hezonja,20001403,Mario,Hezonja,POR,44.0,G,SG,80,220,1995-02-25T00:00:00,Dubrovnik,Croatia,,,1737145.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001403.png,3
1/13/2020,Blazers,,Mario Hezonja,bruised lower back (DTD),Mario Hezonja,20001403,Mario,Hezonja,POR,44.0,G,SG,80,220,1995-02-25T00:00:00,Dubrovnik,Croatia,,,1737145.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001403.png,3
2/10/2020,Blazers,,Mario Hezonja,sprained left ankle (DTD),Mario Hezonja,20001403,Mario,Hezonja,POR,44.0,G,SG,80,220,1995-02-25T00:00:00,Dubrovnik,Croatia,,,1737145.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001403.png,3
11/19/2018,Grizzlies,,Jevon Carter,thumb injury (DTD),Jevon Carter,20002028,Jevon,Carter,PHO,4.0,G,PG,73,200,1995-09-14T00:00:00,,,,West Virginia,1416852.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002028.png,0
12/10/2018,Grizzlies,,Jevon Carter,sore right knee (DTD),Jevon Carter,20002028,Jevon,Carter,PHO,4.0,G,PG,73,200,1995-09-14T00:00:00,,,,West Virginia,1416852.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002028.png,0
11/22/2018,Thunder,,Hamidou Diallo,sprained left ankle (out indefinitely),Hamidou Diallo,20001822,Hamidou,Diallo,OKC,6.0,G,SG,77,202,1998-07-31T00:00:00,,,,Kentucky,1416852.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001822.png,0
4/14/2019,Thunder,,Hamidou Diallo,sore right elbow (out for season),Hamidou Diallo,20001822,Hamidou,Diallo,OKC,6.0,G,SG,77,202,1998-07-31T00:00:00,,,,Kentucky,1416852.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001822.png,0
4/17/2019,Thunder,,Hamidou Diallo,surgery on right elbow (out for season),Hamidou Diallo,20001822,Hamidou,Diallo,OKC,6.0,G,SG,77,202,1998-07-31T00:00:00,,,,Kentucky,1416852.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001822.png,0
11/15/2019,Thunder,,Hamidou Diallo,sprained left knee (DTD),Hamidou Diallo,20001822,Hamidou,Diallo,OKC,6.0,G,SG,77,202,1998-07-31T00:00:00,,,,Kentucky,1416852.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001822.png,0
11/24/2019,Thunder,,Hamidou Diallo,sprained right elbow (out indefinitely),Hamidou Diallo,20001822,Hamidou,Diallo,OKC,6.0,G,SG,77,202,1998-07-31T00:00:00,,,,Kentucky,1416852.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001822.png,0
11/28/2018,Clippers,,Jerome Robinson,right foot injury (DTD),Jerome Robinson,20002000,Jerome,Robinson,WAS,12.0,G,SG,76,190,1997-02-22T00:00:00,,,,Boston College,3567720.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002000.png,0
12/1/2018,Cavaliers,,Ante Zizic,left knee injury (DTD),Ante Zizic,20001695,Ante,Zizic,CLE,41.0,F,PF,82,266,1997-01-04T00:00:00,Split,Croatia,,,2281800.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001695.png,1
12/28/2018,Cavaliers,,Ante Zizic,sore right knee (DTD),Ante Zizic,20001695,Ante,Zizic,CLE,41.0,F,PF,82,266,1997-01-04T00:00:00,Split,Croatia,,,2281800.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001695.png,1
3/1/2019,Cavaliers,,Ante Zizic,concussion (DTD),Ante Zizic,20001695,Ante,Zizic,CLE,41.0,F,PF,82,266,1997-01-04T00:00:00,Split,Croatia,,,2281800.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001695.png,1
10/17/2019,Cavaliers,,Ante Zizic,left foot injury (out indefinitely),Ante Zizic,20001695,Ante,Zizic,CLE,41.0,F,PF,82,266,1997-01-04T00:00:00,Split,Croatia,,,2281800.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001695.png,1
12/8/2018,Blazers,,Anfernee Simons,illness (DTD),Anfernee Simons,20002007,Anfernee,Simons,POR,1.0,G,SG,75,181,1999-06-08T00:00:00,,,,,2149560.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002007.png,0
2/11/2020,Blazers,,Anfernee Simons,concussion (DTD),Anfernee Simons,20002007,Anfernee,Simons,POR,1.0,G,SG,75,181,1999-06-08T00:00:00,,,,,2149560.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002007.png,0
12/12/2018,Grizzlies,,Yuta Watanabe,concussion (DTD),Yuta Watanabe,20002058,Yuta,Watanabe,MEM,18.0,G,PG,80,215,1994-10-13T00:00:00,,,,George Washington,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002058.png,0
2/9/2019,Grizzlies,,Yuta Watanabe,ankle injury (DTD),Yuta Watanabe,20002058,Yuta,Watanabe,MEM,18.0,G,PG,80,215,1994-10-13T00:00:00,,,,George Washington,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002058.png,0
12/15/2018,Knicks,,Mitchell Robinson,"left ankle, groin injury (DTD)",Mitchell Robinson,20002016,Mitchell,Robinson,NY,23.0,C,C,84,240,1998-04-01T00:00:00,,,,Western Kentucky,1599712.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002016.png,0
11/7/2019,Knicks,,Mitchell Robinson,concussion (DTD),Mitchell Robinson,20002016,Mitchell,Robinson,NY,23.0,C,C,84,240,1998-04-01T00:00:00,,,,Western Kentucky,1599712.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002016.png,0
12/16/2018,Raptors,,Pascal Siakam,back injury (DTD),Pascal Siakam,20001710,Pascal,Siakam,TOR,43.0,F,PF,81,230,1994-04-02T00:00:00,Douala,Cameroon,,New Mexico State,2351839.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001710.png,2
12/19/2019,Raptors,,Pascal Siakam,groin injury (out indefinitely),Pascal Siakam,20001710,Pascal,Siakam,TOR,43.0,F,PF,81,230,1994-04-02T00:00:00,Douala,Cameroon,,New Mexico State,2351839.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001710.png,2
12/20/2018,Mavericks,,Ryan Broekhoff,illness (DTD),Ryan Broekhoff,20002244,Ryan,Broekhoff,PHI,45.0,G,PG,78,215,1990-08-23T00:00:00,,,,Valparaiso,1416852.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002244.png,0
12/24/2018,Jazz,,Grayson Allen,sprained right ankle (DTD),Grayson Allen,20001986,Grayson,Allen,MEM,3.0,G,SG,76,198,1995-10-08T00:00:00,,,,Duke,2429400.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001986.png,0
11/3/2019,Grizzlies,,Grayson Allen,sore left ankle (DTD),Grayson Allen,20001986,Grayson,Allen,MEM,3.0,G,SG,76,198,1995-10-08T00:00:00,,,,Duke,2429400.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001986.png,0
12/10/2019,Grizzlies,,Grayson Allen,sore right ankle (DTD),Grayson Allen,20001986,Grayson,Allen,MEM,3.0,G,SG,76,198,1995-10-08T00:00:00,,,,Duke,2429400.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001986.png,0
1/25/2020,Grizzlies,,Grayson Allen,left hip injury (out indefinitely),Grayson Allen,20001986,Grayson,Allen,MEM,3.0,G,SG,76,198,1995-10-08T00:00:00,,,,Duke,2429400.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001986.png,0
12/29/2018,Pelicans,,Cheick Diallo,sprained right ankle (DTD),Cheick Diallo,20001698,Cheick,Diallo,PHO,14.0,F,PF,80,219,1996-09-13T00:00:00,Kayes,Mali,,Kansas,1678854.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001698.png,2
12/1/2019,Suns,,Cheick Diallo,illness (DTD),Cheick Diallo,20001698,Cheick,Diallo,PHO,14.0,F,PF,80,219,1996-09-13T00:00:00,Kayes,Mali,,Kansas,1678854.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001698.png,2
12/30/2018,Timberwolves,,Keita Bates-Diop,illness (DTD),Keita Bates-Diop,20002041,Keita,Bates-Diop,DEN,6.0,F,SF,80,229,1996-01-23T00:00:00,,,,Ohio State,1416852.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20002041.png,0
1/7/2019,Bucks,,D.J. Wilson,left hip pointer (DTD),D.J. Wilson,20001841,D.J.,Wilson,MIL,5.0,F,PF,82,231,1996-02-19T00:00:00,,,,Michigan,2961120.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001841.png,1
5/8/2019,Bucks,,D.J. Wilson,sprained left ankle (DTD),D.J. Wilson,20001841,D.J.,Wilson,MIL,5.0,F,PF,82,231,1996-02-19T00:00:00,,,,Michigan,2961120.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001841.png,1
5/19/2019,Bucks,,D.J. Wilson,sore left ankle (DTD),D.J. Wilson,20001841,D.J.,Wilson,MIL,5.0,F,PF,82,231,1996-02-19T00:00:00,,,,Michigan,2961120.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001841.png,1
3/6/2020,Bucks,,D.J. Wilson,sprained left ankle (DTD),D.J. Wilson,20001841,D.J.,Wilson,MIL,5.0,F,PF,82,231,1996-02-19T00:00:00,,,,Michigan,2961120.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001841.png,1
1/8/2019,Hawks,,Kevin Huerter,back injury (DTD),Kevin Huerter,20001993,Kevin,Huerter,ATL,3.0,G,SG,79,190,1998-08-27T00:00:00,,,,Maryland,2636280.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001993.png,0
1/21/2019,Hawks,,Kevin Huerter,sore neck (DTD),Kevin Huerter,20001993,Kevin,Huerter,ATL,3.0,G,SG,79,190,1998-08-27T00:00:00,,,,Maryland,2636280.0,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001993.png,0
